-1.101553597154165764e+05,-5.906527468818665056e+02,-1.738155544914863185e+03,-1.099232009792088647e+05,-3.435404170997530855e+03,-1.450806452938800503e+05
-1.041992391381873604e+05,-4.975906258105412689e+02,-1.605058674691917076e+03,-1.038350755374320288e+05,-3.379937623418741168e+03,-1.420639264537150739e+05
-1.101659360210186278e+05,-5.281369048934291186e+02,-1.681852442602223618e+03,-1.098925614960147359e+05,-1.632671276421176117e+03,-1.452239922852128802e+05
-1.041027281260967866e+05,-4.137361366340147697e+02,-1.557785529191019577e+03,-1.037712660761797742e+05,-1.605330734611048229e+03,-1.421588924645720399e+05
-1.103802932156398019e+05,-5.666450345282250964e+02,-6.161969358437756910e+02,-1.099563691494143422e+05,-3.402702196380759233e+03,-1.451677542547767225e+05
-1.050138486957186979e+05,-4.466939568130657108e+02,-6.218912335432841019e+02,-1.040067873003672721e+05,-3.348831148359169219e+03,-1.423423153514469159e+05
-1.104012244499142689e+05,-5.118614570498651801e+02,-5.317332379058416336e+02,-1.099293185115858796e+05,-1.588672101360037004e+03,-1.453260462265595561e+05
-1.049399030206970638e+05,-3.855069722935965046e+02,-5.452556772307434585e+02,-1.039514738555110380e+05,-1.564001706771248791e+03,-1.424588291098284826e+05
-1.104353328369839728e+05,-5.383362168243294263e+02,8.690773250630634266e+02,-1.099742009514833189e+05,-3.353406982969646378e+03,-1.453694713005440426e+05
-1.050681459619288362e+05,-3.876342871977311688e+02,8.460520443906395940e+02,-1.040037791946967191e+05,-3.306968311376288966e+03,-1.425354973153894243e+05
-1.104643477469133795e+05,-4.855461589251732448e+02,9.905037904728133071e+02,-1.099540072127991589e+05,-1.533437265444823879e+03,-1.455417357565577840e+05
-1.050042750992206129e+05,-3.270901946301866019e+02,9.556690298983355660e+02,-1.039509218450212793e+05,-1.518314892752241576e+03,-1.426673004813247826e+05
-1.102745251726481947e+05,-5.031678181993888757e+02,1.993248990818310176e+03,-1.099667841608958988e+05,-3.299466229013339216e+03,-1.455888291078409529e+05
-1.042560632885873056e+05,-2.964565787187374326e+02,1.809454290519941651e+03,-1.038130934621343622e+05,-3.254394825960368507e+03,-1.425300709533817426e+05
-1.103015568907283596e+05,-4.585101124408422493e+02,2.144416284082215498e+03,-1.099477273340968968e+05,-1.484188182832006078e+03,-1.457656110551633174e+05
-1.041797738182991307e+05,-2.609526123923036494e+02,1.949589845160464392e+03,-1.037593802135582227e+05,-1.475955668679172959e+03,-1.426620986463260197e+05
-1.104598094535333512e+05,-4.693794543396576273e+02,3.722965044365785616e+03,-1.101149154265708930e+05,-3.209434898672027884e+03,-1.462429119344877254e+05
-1.044581022193190729e+05,-2.226934859950682437e+02,3.514344674764483443e+03,-1.039821630657836358e+05,-3.179100040517585057e+03,-1.431898313366598741e+05
-1.104902578358533065e+05,-4.280120288262636450e+02,3.912745365063969075e+03,-1.100971592517519748e+05,-1.412232213699923250e+03,-1.464182528479768662e+05
-1.043857291379160160e+05,-1.901341178944092292e+02,3.688547157173724372e+03,-1.039350795506000577e+05,-1.412002546146233726e+03,-1.433165432897764549e+05
-1.099450169315997337e+05,-4.269336295113184860e+02,4.859172782647130589e+03,-1.103094973601266101e+05,-3.123893973034310420e+03,-1.478580696962266229e+05
-1.011354485571498226e+05,-1.449685678696463924e+02,3.230920373521752026e+03,-1.034084304077414854e+05,-3.087233461101880948e+03,-1.438227895151662524e+05
-1.099395817851806642e+05,-3.802642803140606702e+02,5.077931738305718682e+03,-1.102986286760390940e+05,-1.335069967287682175e+03,-1.481081121198270121e+05
